duan.Label-Analysis(4),,,,,,,,,,,,
Volume3d (?m^3) ,Area3d (?m^2) ,EqDiameter (?m) ,BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,index,,,,,,
1792,802.558,15.07,2219.53,4136.67,3766.79,12305,,,,,,15.07
103552,14433.6,58.2622,3914.44,4166.69,3790.22,12306,,,,,,58.2622
2496,850.061,16.8299,3997.42,4213.67,3765.7,12307,,,,,,16.8299
2368,826.348,16.5372,3937.01,4296.29,3765.63,12308,,,,,,16.5372
7424,1827.69,24.2036,3940.75,4348.38,3771.17,12309,,,,,,24.2036
1792,685.365,15.07,2468.1,4362.53,3765.65,12310,,,,,,15.07
2624,969.802,17.1128,3154.57,1375.3,3769.66,12311,,,,,,17.1128
3136,1019.91,18.1604,3768.43,1370.45,3772.4,12312,,,,,,18.1604
1600,627.896,14.5113,2910.48,1439.1,3769.97,12313,,,,,,14.5113
1472,593.115,14.1136,2951.13,1504.84,3767.28,12314,,,,,,14.1136
20928,4713.53,34.1908,2203.3,1560.07,3789.32,12315,,,,,,34.1908
2816,950.596,17.5204,2308.77,1562.28,3772.84,12316,,,,,,17.5204
4352,1282.83,20.2565,2899.66,1854.28,3771.05,12317,,,,,,20.2565
7680,1903.03,24.4787,2859.12,1952.4,3774.6,12318,,,,,,24.4787
28480,4658.59,37.8891,2370.89,2510.87,3782.81,12319,,,,,,37.8891
5824,1562.43,22.3224,3441.51,2682,3773.44,12320,,,,,,22.3224
5696,1516.24,22.1577,3048.08,2854.43,3774.21,12321,,,,,,22.1577
3008,1001.04,17.9099,3454.87,3303.87,3772.55,12322,,,,,,17.9099
1536,616.695,14.3152,3456.79,3335.44,3766.76,12323,,,,,,14.3152
1600,634.513,14.5113,3091.6,3513.82,3769.65,12324,,,,,,14.5113
2048,768.828,15.7559,3238.83,3649.98,3770.93,12325,,,,,,15.7559
2368,834.176,16.5372,3231.71,3711.54,3768.34,12326,,,,,,16.5372
2752,921.172,17.3867,2958.12,3813.06,3769.44,12327,,,,,,17.3867
7744,1876.56,24.5465,2303.06,3826.94,3775.33,12328,,,,,,24.5465
1408,575.322,13.906,2590.96,3861.1,3766.93,12329,,,,,,13.906
6912,1753.06,23.6339,2537.99,3958.29,3772.71,12330,,,,,,23.6339
2752,930.336,17.3867,2493.65,3988.5,3771.02,12331,,,,,,17.3867
2304,816.361,16.3868,2771.4,4055.77,3768.93,12332,,,,,,16.3868
352512,24804.9,87.6446,2302.09,4076.78,3810.4,12333,,,,,,87.6446
1792,688.448,15.07,3509.24,4105.82,3768.22,12334,,,,,,15.07
2048,757.091,15.7559,2806.96,4114.35,3770.18,12335,,,,,,15.7559
1408,574.525,13.906,2501.87,4131.1,3766.75,12336,,,,,,13.906
2944,953.169,17.782,2680.7,4149.28,3771.02,12337,,,,,,17.782
20224,5447.36,33.8031,3982.63,4171.37,3788.36,12338,,,,,,33.8031
1536,613.504,14.3152,3545.96,4166.6,3767.76,12339,,,,,,14.3152
3264,1334.94,18.4042,3492.13,4244.83,3774.93,12340,,,,,,18.4042
1792,762.828,15.07,3374.1,4268.96,3769.5,12341,,,,,,15.07
5824,1550.85,22.3224,2434.87,4313.92,3771.72,12342,,,,,,22.3224
1536,610.959,14.3152,2493.46,4334.77,3767.43,12343,,,,,,14.3152
2240,784.045,16.2337,3533.47,4361.5,3769.1,12344,,,,,,16.2337
1600,640.329,14.5113,3576.72,1373.82,3772.05,12345,,,,,,14.5113
1472,593.088,14.1136,3242.96,1444.84,3770.76,12346,,,,,,14.1136
1472,585.751,14.1136,3170.61,1475.1,3770.93,12347,,,,,,14.1136
3648,1135.56,19.0994,3306.82,1487.66,3772.97,12348,,,,,,19.0994
4672,1348.58,20.7412,2543.29,1494.06,3776.9,12349,,,,,,20.7412
4416,1483.96,20.3553,2554.55,1574.75,3777.37,12350,,,,,,20.3553
3712,1133.35,19.2104,2890.68,1604.83,3773.69,12351,,,,,,19.2104
1344,565.178,13.692,2458.77,1681.2,3773.22,12352,,,,,,13.692
1536,637.623,14.3152,2945.79,1728.94,3773.43,12353,,,,,,14.3152
1984,741.022,15.5901,2781.92,1784.01,3772.61,12354,,,,,,15.5901
1536,603.595,14.3152,2930.79,1783.6,3770.76,12355,,,,,,14.3152
3072,975.213,18.036,2461.46,1876.85,3774.93,12356,,,,,,18.036
1920,720.762,15.4206,3158.82,1934.97,3773.73,12357,,,,,,15.4206
3072,1006.83,18.036,2774.62,1954.69,3773.35,12358,,,,,,18.036
1664,645.74,14.7023,3107.42,2107.41,3771.7,12359,,,,,,14.7023
1344,556.785,13.692,2430.19,2142.53,3772.65,12360,,,,,,13.692
4160,1337.85,19.9541,2562.89,2221.93,3777.95,12361,,,,,,19.9541
6208,1642.63,22.8026,2505.02,2371.23,3779.39,12362,,,,,,22.8026
1664,652.146,14.7023,3076.65,2668.18,3773.55,12363,,,,,,14.7023
2624,876.374,17.1128,3117.69,2968.18,3773.08,12364,,,,,,17.1128
8704,2224.16,25.5215,3465.4,3576.75,3781.73,12365,,,,,,25.5215
2176,783.403,16.0776,2603.9,3775.81,3773.52,12366,,,,,,16.0776
1984,731.753,15.5901,3999.6,3809.3,3770.8,12367,,,,,,15.5901
1856,706.267,15.2473,3642.27,3861.03,3771.76,12368,,,,,,15.2473
2368,823.775,16.5372,2781.01,3993.26,3772.44,12369,,,,,,16.5372
2816,1026.63,17.5204,2437.77,4110.1,3774.66,12370,,,,,,17.5204
1920,720.762,15.4206,2330.82,4117.37,3772,12371,,,,,,15.4206
1472,604.853,14.1136,2301.22,4210.41,3773.54,12372,,,,,,14.1136
1664,646.462,14.7023,3666.8,4261.1,3770.62,12373,,,,,,14.7023
1344,566.108,13.692,3248.29,1530.91,3778.17,12374,,,,,,13.692
5056,1412.69,21.2946,2247.92,1562.8,3782.93,12375,,,,,,21.2946
6656,1685.42,23.3384,2335.53,1563.87,3783.01,12376,,,,,,23.3384
2624,965.944,17.1128,2938.57,1637.74,3778.93,12377,,,,,,17.1128
2112,783.993,15.9184,2257.26,1687.83,3779.78,12378,,,,,,15.9184
12992,2750.74,29.1671,2248.22,1827.93,3783.4,12379,,,,,,29.1671
7360,2077.84,24.1338,2477.84,1848.6,3781.71,12380,,,,,,24.1338
15168,3040.54,30.7121,3125.99,1866.75,3786.26,12381,,,,,,30.7121
1472,598.158,14.1136,3511.48,1868.49,3776.67,12382,,,,,,14.1136
1856,700.398,15.2473,2210.4,2055.65,3778.24,12383,,,,,,15.2473
5568,1510.09,21.9904,2940.34,2155.98,3781.83,12384,,,,,,21.9904
1536,606.785,14.3152,2290.62,2323.44,3778.26,12385,,,,,,14.3152
1344,562.68,13.692,2988.29,3128.82,3774.74,12386,,,,,,13.692
2432,861.904,16.6848,2899.38,3259.42,3778.83,12387,,,,,,16.6848
1536,664.815,14.3152,2391.96,3266.77,3778.6,12388,,,,,,14.3152
1472,594.995,14.1136,3447.83,3386.93,3778.58,12389,,,,,,14.1136
2304,826.298,16.3868,3124.4,3417.66,3777.26,12390,,,,,,16.3868
2624,886.445,17.1128,3248.61,3477.54,3777.37,12391,,,,,,17.1128
1344,562.629,13.692,3138.77,3592.44,3775.88,12392,,,,,,13.692
2048,759.823,15.7559,3035.83,3681.85,3776.31,12393,,,,,,15.7559
3840,1324.97,19.4287,2594.89,3715.04,3781.26,12394,,,,,,19.4287
2368,829.027,16.5372,3485.77,3726.24,3777.85,12395,,,,,,16.5372
1856,706.266,15.2473,2492.75,3756.9,3777,12396,,,,,,15.2473
10752,2360.85,27.384,2746.05,3792.46,3784.15,12397,,,,,,27.384
3136,1008.86,18.1604,2918.71,3865.63,3780.24,12398,,,,,,18.1604
3264,1059.56,18.4042,2650.33,3963.81,3779.79,12399,,,,,,18.4042
5248,1454.09,21.5608,2566.42,3989.2,3780.44,12400,,,,,,21.5608
4544,1570.64,20.5501,2526.84,4015.27,3779.89,12401,,,,,,20.5501
1472,636.157,14.1136,2483.83,4042.41,3774.58,12402,,,,,,14.1136
1728,685.128,14.8884,3900.88,4037.03,3775.52,12403,,,,,,14.8884
1792,678.59,15.07,2934.81,4289.53,3774.65,12404,,,,,,15.07
1408,589.688,13.906,3154.41,1394.19,3781.11,12405,,,,,,13.906
3584,1112.13,18.987,3624.67,1414.53,3784.15,12406,,,,,,18.987
4992,1661.25,21.2044,2265.67,1487.51,3787.5,12407,,,,,,21.2044
326400,27163.7,85.4248,3309.45,1523.56,3820.22,12408,,,,,,85.4248
1984,738.527,15.5901,3166.31,1542.84,3780.61,12409,,,,,,15.5901
2048,749.703,15.7559,2431.21,1575.6,3780.93,12410,,,,,,15.7559
1600,637.835,14.5113,2862.32,1605.66,3778.77,12411,,,,,,14.5113
1664,639.845,14.7023,2238.96,1638.49,3778.93,12412,,,,,,14.7023
4224,1274.25,20.0559,3183.62,1646.62,3783.66,12413,,,,,,20.0559
2432,865.069,16.6848,3236.85,1646.16,3781.98,12414,,,,,,16.6848
4416,1280.97,20.3553,2895.59,1690.47,3783.34,12415,,,,,,20.3553
4608,1315.73,20.6461,2252.46,1869.83,3784.32,12416,,,,,,20.6461
1344,559.308,13.692,3586.77,1894.53,3782.17,12417,,,,,,13.692
9024,2356.85,25.8305,2264.52,1953.63,3790.73,12418,,,,,,25.8305
2304,952.249,16.3868,2844.96,1983.88,3788.49,12419,,,,,,16.3868
3136,1048.41,18.1604,2911.77,2056.9,3783.75,12420,,,,,,18.1604
2688,912.547,17.2508,2388.58,2073.01,3783.41,12421,,,,,,17.2508
39808,7208.85,42.3634,2315.36,2084.4,3813.05,12422,,,,,,42.3634
2560,873.696,16.9726,2793.56,2081.6,3781.03,12423,,,,,,16.9726
3776,1335.86,19.3202,2366.62,2140.73,3788.02,12424,,,,,,19.3202
2496,849.982,16.8299,2872.29,2145.77,3782.01,12425,,,,,,16.8299
2240,803.691,16.2337,2431.98,2259.1,3780.76,12426,,,,,,16.2337
193088,16813.9,71.711,3925.12,3607.66,3813.11,12427,,,,,,71.711
2368,820.428,16.5372,3217.12,3677.37,3780.12,12428,,,,,,16.5372
3904,1208.4,19.5361,2438.3,3774.38,3783.98,12429,,,,,,19.5361
3456,1112.88,18.7582,3854.22,3780.88,3783.67,12430,,,,,,18.7582
1600,640.33,14.5113,3844.24,3908.22,3778.93,12431,,,,,,14.5113
2368,846.584,16.5372,2481.12,4113.7,3783.15,12432,,,,,,16.5372
39936,5987.88,42.4087,2778.8,4128.81,3793.64,12433,,,,,,42.4087
3328,1063.68,18.5237,4043.73,4184.41,3784.85,12434,,,,,,18.5237
1728,660.878,14.8884,2706.66,4230.51,3779.23,12435,,,,,,14.8884
3840,1170.29,19.4287,3094.82,4249.24,3784.26,12436,,,,,,19.4287
1856,718.91,15.2473,3909.03,4335.65,3781.55,12437,,,,,,15.2473
1664,701.144,14.7023,2502.49,4354.95,3780.47,12438,,,,,,14.7023
1984,736.005,15.5901,3564.76,1331.62,3785.51,12439,,,,,,15.5901
2496,1071.37,16.8299,3253.62,1484.95,3790.73,12440,,,,,,16.8299
1600,624.628,14.5113,3515.12,1602.94,3783.41,12441,,,,,,14.5113
6016,1566.11,22.5651,2887.3,1631.57,3788.72,12442,,,,,,22.5651
4608,1320.62,20.6461,2944.73,1753.71,3786.88,12443,,,,,,20.6461
255744,22954.7,78.7533,3511.72,1825.83,3815.67,12444,,,,,,78.7533
2880,954.024,17.6522,3853.27,1869.15,3785.69,12445,,,,,,17.6522
4224,1488.98,20.0559,2353.93,2292.62,3788.69,12446,,,,,,20.0559
4032,1199.95,19.7473,3077.24,2322.59,3790.04,12447,,,,,,19.7473
8320,1978.26,25.1406,3022.16,2544.24,3790.29,12448,,,,,,25.1406
4032,1201.94,19.7473,3863.97,3004.06,3787.12,12449,,,,,,19.7473
2240,815.612,16.2337,2731.87,3004.47,3788.42,12450,,,,,,16.2337
1920,718.161,15.4206,3201.62,3552.84,3785.2,12451,,,,,,15.4206
2240,803.613,16.2337,3110.61,3784.02,3784.53,12452,,,,,,16.2337
26624,4447.83,37.0474,3845.35,3854.23,3793.13,12453,,,,,,37.0474
2176,798.515,16.0776,2431.07,3901.69,3787.87,12454,,,,,,16.0776
2176,780.881,16.0776,3980.72,3923.22,3785.64,12455,,,,,,16.0776
1408,577.176,13.906,2210.77,3959.65,3781.84,12456,,,,,,13.906
2816,1009.45,17.5204,2254.23,3962.56,3790.11,12457,,,,,,17.5204
1856,811.08,15.2473,3985.58,4052.07,3788.72,12458,,,,,,15.2473
1984,735.795,15.5901,2592.5,4096.78,3785.25,12459,,,,,,15.5901
1344,568.55,13.692,3160.48,4108.06,3783.31,12460,,,,,,13.692
4928,1422.58,21.1134,3699.06,4136.3,3787.61,12461,,,,,,21.1134
4480,1508.13,20.4531,2949.7,4230.53,3788.3,12462,,,,,,20.4531
1472,598.956,14.1136,3766.61,4283.1,3784.32,12463,,,,,,14.1136
1408,637.703,13.906,2529.5,4308.38,3782.93,12464,,,,,,13.906
1920,890.143,15.4206,2908.96,1428.57,3794.8,12465,,,,,,15.4206
1472,621.844,14.1136,3477.04,1493.19,3790.24,12466,,,,,,14.1136
61696,7557.12,49.0252,3527.66,1539.31,3806.76,12467,,,,,,49.0252
5376,1582.18,21.7347,2909.67,1612.72,3794.98,12468,,,,,,21.7347
447360,29855.7,94.8898,3834.94,1621.56,3837.57,12469,,,,,,94.8898
1408,567.908,13.906,2707.14,1695.65,3787.11,12470,,,,,,13.906
1728,717.258,14.8884,2941.77,1701.92,3786.19,12471,,,,,,14.8884
1920,723.335,15.4206,3490.82,1732.7,3787.6,12472,,,,,,15.4206
1344,559.386,13.692,2256.1,1895.67,3789.6,12473,,,,,,13.692
2624,987.592,17.1128,3272.52,1992.96,3788.79,12474,,,,,,17.1128
2304,819.039,16.3868,2982.62,2078.77,3789.15,12475,,,,,,16.3868
1920,721.614,15.4206,2806.96,2169.37,3788.8,12476,,,,,,15.4206
4544,1314.57,20.5501,3339.18,2574.93,3791.38,12477,,,,,,20.5501
2944,1025.75,17.782,2756.78,3122.75,3790.5,12478,,,,,,17.782
3712,1178.15,19.2104,2697.16,3289.59,3795.35,12479,,,,,,19.2104
1792,679.389,15.07,3119.67,3603.1,3787.79,12480,,,,,,15.07
3904,1183.22,19.5361,3397.51,3865,3793.1,12481,,,,,,19.5361
6144,1602.15,22.724,2452.29,3888.6,3791.26,12482,,,,,,22.724
1536,754.229,14.3152,3051.46,3920.27,3789.1,12483,,,,,,14.3152
4160,1234.22,19.9541,3125.05,3983.41,3791.98,12484,,,,,,19.9541
6400,1644.54,23.0353,3369.32,3995.78,3794.33,12485,,,,,,23.0353
2496,861.104,16.8299,2333.93,4021.15,3787.85,12486,,,,,,16.8299
1536,620.096,14.3152,2839.62,4064.6,3789.76,12487,,,,,,14.3152
4352,1487.87,20.2565,2647.78,4076.16,3790.64,12488,,,,,,20.2565
16768,3162.89,31.7561,3770.18,4127.64,3799.82,12489,,,,,,31.7561
269952,22048.5,80.1855,2569.75,4171.32,3823.14,12490,,,,,,80.1855
23424,4689.81,35.4994,2948.31,4314.51,3811.08,12491,,,,,,35.4994
6016,1778.64,22.5651,3169.98,1376.59,3799.06,12492,,,,,,22.5651
2368,825.064,16.5372,3192.15,1418.99,3793.09,12493,,,,,,16.5372
3200,1037.7,18.2831,2976,1445.66,3794.93,12494,,,,,,18.2831
1472,595.611,14.1136,2369.56,1610.06,3791.8,12495,,,,,,14.1136
9152,2723.35,25.9521,3195.32,1731.63,3805.42,12496,,,,,,25.9521
5248,1450.82,21.5608,2342.66,1762.22,3798.25,12497,,,,,,21.5608
1344,560.107,13.692,3507.34,1761.2,3790.93,12498,,,,,,13.692
5952,1615.75,22.4848,3808.68,1824.69,3795.83,12499,,,,,,22.4848
11968,2550.95,28.3797,2188.82,1910.12,3799.51,12500,,,,,,28.3797
12032,3621.82,28.4302,3357.98,1910.29,3805.4,12501,,,,,,28.4302
2304,817.159,16.3868,3491.85,2007.88,3792.04,12502,,,,,,16.3868
5824,1981.97,22.3224,3066.78,2159.59,3802.45,12503,,,,,,22.3224
1856,805.852,15.2473,3173.3,2198.55,3799.21,12504,,,,,,15.2473
2688,931.083,17.2508,2800.38,2230.53,3793.98,12505,,,,,,17.2508
1536,621.872,14.3152,2663.29,2392.44,3794.93,12506,,,,,,14.3152
53696,7796.57,46.8074,3074.82,2477.6,3812.13,12507,,,,,,46.8074
4480,1310.61,20.4531,2670.73,2764.42,3795.16,12508,,,,,,20.4531
1856,759.718,15.2473,2673.3,3409.59,3794.52,12509,,,,,,15.2473
1536,671.456,14.3152,3622.79,3432.77,3791.6,12510,,,,,,14.3152
32640,6423.25,39.6507,2605.76,3682.88,3815.04,12511,,,,,,39.6507
2112,786.593,15.9184,2842.47,3740.68,3790.69,12512,,,,,,15.9184
6976,1739.46,23.7066,3821.89,3755.14,3796.25,12513,,,,,,23.7066
1344,560.107,13.692,2471.34,3977.58,3790.93,12514,,,,,,13.692
1920,724.031,15.4206,2498.42,4045.64,3793.86,12515,,,,,,15.4206
78208,12622.7,53.058,2918.97,4035.23,3819.52,12516,,,,,,53.058
1408,581.192,13.906,3132.96,4067.83,3790.93,12517,,,,,,13.906
1408,587.035,13.906,2785.5,4080.92,3791.48,12518,,,,,,13.906
3840,1148.3,19.4287,2887.62,4100.64,3794.06,12519,,,,,,19.4287
1728,673.258,14.8884,3536.29,4105.62,3793.3,12520,,,,,,14.8884
1984,751.117,15.5901,4013.02,4104.26,3791.58,12521,,,,,,15.5901
2944,975.292,17.782,3475.83,4136.23,3796.24,12522,,,,,,17.782
9536,2552.88,26.3101,2300.03,4207.69,3799.36,12523,,,,,,26.3101
2240,901.397,16.2337,2540.44,4275.56,3791.85,12524,,,,,,16.2337
4288,1356.56,20.1567,3490.06,4279.52,3796.19,12525,,,,,,20.1567
4544,1298.71,20.5501,2698.67,4290.76,3794.71,12526,,,,,,20.5501
2048,822.072,15.7559,3506.21,4341.1,3790.18,12527,,,,,,15.7559
1536,727.247,14.3152,3542.79,1341.77,3797.1,12528,,,,,,14.3152
10944,3678.09,27.546,2408.2,1430.99,3824.92,12529,,,,,,27.546
1984,820.99,15.5901,3194.31,1447.75,3803.32,12530,,,,,,15.5901
2880,963.213,17.6522,3167.05,1485.77,3800.44,12531,,,,,,17.6522
1472,595.636,14.1136,2363.48,1508.15,3798.06,12532,,,,,,14.1136
2176,933.579,16.0776,2884.25,1592.99,3796.11,12533,,,,,,16.0776
3392,1293.33,18.6417,2363.86,1634.42,3799.61,12534,,,,,,18.6417
7872,1943.11,24.681,2891.28,1742.39,3803.65,12535,,,,,,24.681
3712,1132.44,19.2104,2563.51,1797.72,3798.66,12536,,,,,,19.2104
1536,603.595,14.3152,2875.12,1986.94,3795.1,12537,,,,,,14.3152
6080,1589.55,22.6448,3626.2,2106.39,3799.73,12538,,,,,,22.6448
6208,1630.17,22.8026,2891.7,2256.92,3800.95,12539,,,,,,22.8026
1856,707.224,15.2473,3928.75,2798.96,3797,12540,,,,,,15.2473
24704,5096.52,36.1346,2486.38,2983.98,3808.09,12541,,,,,,36.1346
3072,996.325,18.036,2940.12,3056.52,3799.51,12542,,,,,,18.036
47744,9478.44,45.0098,3002.47,3483.29,3834.29,12543,,,,,,45.0098
54912,8087.1,47.1581,2391.24,3906.78,3815.39,12544,,,,,,47.1581
6528,2217.89,23.1879,2385.86,3965.02,3805.09,12545,,,,,,23.1879
1728,664.147,14.8884,2936.88,3990.07,3797.15,12546,,,,,,14.8884
2112,772.254,15.9184,2814.71,4000.92,3796.75,12547,,,,,,15.9184
5312,1449.41,21.6481,3062.86,4104.31,3799.65,12548,,,,,,21.6481
2880,1176.59,17.6522,3805.98,4129.06,3799.64,12549,,,,,,17.6522
3200,1101.7,18.2831,3152.64,4192.06,3797.41,12550,,,,,,18.2831
2496,996.889,16.8299,3494.96,4203.92,3796.16,12551,,,,,,16.8299
4992,1695.56,21.2044,3685.37,4232.69,3800.32,12552,,,,,,21.2044
2240,802.021,16.2337,3138.73,4262.76,3797.67,12553,,,,,,16.2337
2816,932.99,17.5204,2517.68,4273.1,3796.57,12554,,,,,,17.5204
3456,1141.74,18.7582,2895.85,1400.07,3800.04,12555,,,,,,18.7582
1856,859.121,15.2473,2935.78,1426,3805.28,12556,,,,,,15.2473
86912,9594.19,54.9575,2399.96,1490.44,3824.59,12557,,,,,,54.9575
2304,966.456,16.3868,2294.85,1526.99,3799.82,12558,,,,,,16.3868
2496,858.532,16.8299,3197.01,1528.74,3802.11,12559,,,,,,16.8299
5440,1701.05,21.8206,2365.03,1580.99,3803.68,12560,,,,,,21.8206
2112,766.413,15.9184,2518.11,1638.98,3800.14,12561,,,,,,15.9184
1344,569.324,13.692,2151.72,1705.01,3798.55,12562,,,,,,13.692
1664,655.546,14.7023,2943.57,1732.64,3799.24,12563,,,,,,14.7023
43840,9088.89,43.7479,2920.71,1833.18,3836.19,12564,,,,,,43.7479
22336,3853.69,34.941,2749.98,1861.07,3811.77,12565,,,,,,34.941
2048,813.708,15.7559,3816.83,1869.35,3798.81,12566,,,,,,15.7559
1856,700.37,15.2473,2446.4,2022.41,3799.48,12567,,,,,,15.2473
4800,1348.9,20.929,2313.73,2314.2,3803.84,12568,,,,,,20.929
1408,595.636,13.906,3961.14,3504.01,3801.3,12569,,,,,,13.906
28608,4893.85,37.9457,3707.98,3614.66,3811.92,12570,,,,,,37.9457
2432,857.628,16.6848,3209.59,3628.58,3803.25,12571,,,,,,16.6848
1664,652.278,14.7023,2580.34,3699.41,3800.47,12572,,,,,,14.7023
11008,2395.06,27.5996,4023.98,3805.41,3809.93,12573,,,,,,27.5996
2944,976.83,17.782,3109.39,3884.67,3803.45,12574,,,,,,17.782
2368,838.033,16.5372,3164.58,3969.05,3801.2,12575,,,,,,16.5372
1664,649.729,14.7023,3147.42,4115.87,3800.62,12576,,,,,,14.7023
3200,1013.55,18.2831,2877.2,4124.86,3800.45,12577,,,,,,18.2831
1600,758.532,14.5113,2951.28,4151.74,3803.41,12578,,,,,,14.5113
2880,950.675,17.6522,2676.29,4157.06,3803.64,12579,,,,,,17.6522
4416,1416.66,20.3553,3432.23,4170.87,3806.41,12580,,,,,,20.3553
6080,1929.96,22.6448,3614.79,4191.61,3808.62,12581,,,,,,22.6448
1984,741.823,15.5901,3669.67,4240.78,3798.93,12582,,,,,,15.5901
3072,1020.63,18.036,2451.12,4351.77,3800.68,12583,,,,,,18.036
1536,604.158,14.3152,3170.96,1464.1,3802.93,12584,,,,,,14.3152
1472,625.27,14.1136,3247.13,1512.15,3804.32,12585,,,,,,14.1136
241344,21690.5,77.2466,2712.2,1586.89,3842.95,12586,,,,,,77.2466
3456,1103.64,18.7582,2541.03,1588.21,3808.26,12587,,,,,,18.7582
14272,2867.66,30.0951,2436.84,1608.86,3812.6,12588,,,,,,30.0951
2816,1134.6,17.5204,3430.23,1642.65,3804.11,12589,,,,,,17.5204
1344,561.933,13.692,2266.19,1679.48,3802.17,12590,,,,,,13.692
3072,1227.44,18.036,3447.71,1737.77,3811.43,12591,,,,,,18.036
4672,1323.53,20.7412,3036.33,1748.2,3807.75,12592,,,,,,20.7412
1344,554.265,13.692,3141.24,1771.1,3802.74,12593,,,,,,13.692
3840,1171.21,19.4287,3255.42,1861.57,3808.8,12594,,,,,,19.4287
1408,580.498,13.906,3858.23,1886.01,3804.75,12595,,,,,,13.906
3264,1209.35,18.4042,3176.84,1885.69,3812.42,12596,,,,,,18.4042
2944,969.081,17.782,2376.7,1921.1,3806.41,12597,,,,,,17.782
2560,885.616,16.9726,2870.26,1968.4,3807.23,12598,,,,,,16.9726
1408,572.003,13.906,2387.14,2097.65,3803.11,12599,,,,,,13.906
1600,634.513,14.5113,2647.76,2201.34,3804.85,12600,,,,,,14.5113
1472,607.506,14.1136,2341.56,2257.54,3803.45,12601,,,,,,14.1136
6080,1622.27,22.6448,3296.47,2532.2,3810.72,12602,,,,,,22.6448
9664,2196.92,26.4273,2709.23,2539.63,3813.95,12603,,,,,,26.4273
10816,2374.11,27.4382,2275.78,2969.92,3814.22,12604,,,,,,27.4382
138176,13368.9,64.1423,3118.51,3488.18,3834.79,12605,,,,,,64.1423
3264,1045.24,18.4042,2896.84,3651.18,3808.58,12606,,,,,,18.4042
1664,642.471,14.7023,3042.96,3803.41,3806.62,12607,,,,,,14.7023
2240,818.671,16.2337,2918.38,3837.5,3807.27,12608,,,,,,16.2337
1536,628.75,14.3152,4043.12,3930.77,3806.43,12609,,,,,,14.3152
3200,1233.34,18.2831,3164.32,4061.9,3807.57,12610,,,,,,18.2831
2688,904.102,17.2508,3965.72,4081.67,3808.26,12611,,,,,,17.2508
79168,9951.92,53.2742,2651.1,4099.13,3830.1,12612,,,,,,53.2742
1408,583.792,13.906,4019.68,4136.19,3802.57,12613,,,,,,13.906
2240,791.978,16.2337,3969.7,4194.76,3804.76,12614,,,,,,16.2337
3072,990.459,18.036,2470.04,4260.52,3804.43,12615,,,,,,18.036
6272,1625.23,22.8807,2931,4278.45,3810.48,12616,,,,,,22.8807
4416,1430.8,20.3553,2906.72,4321.36,3813.77,12617,,,,,,20.3553
3648,1126.78,19.0994,3391.03,1415.31,3812.48,12618,,,,,,19.0994
1600,628.696,14.5113,2576.72,1427.58,3807.41,12619,,,,,,14.5113
3904,1394.23,19.5361,2373.25,1541.79,3813.75,12620,,,,,,19.5361
1920,862.441,15.4206,2129.36,1667.64,3812.13,12621,,,,,,15.4206
2944,1196.42,17.782,2929.57,1655.28,3816.84,12622,,,,,,17.782
1920,718.239,15.4206,3431.49,1677.1,3809.33,12623,,,,,,15.4206
3392,1080.72,18.6417,2756.01,1785.9,3809.5,12624,,,,,,18.6417
2944,984.967,17.782,3012.96,1786.58,3811.28,12625,,,,,,17.782
19008,3651.17,33.1115,3760.45,1813.27,3820.75,12626,,,,,,33.1115
1984,748.465,15.5901,3777.15,1852.39,3810.29,12627,,,,,,15.5901
2432,849.956,16.6848,2854.01,1880.05,3808.93,12628,,,,,,16.6848
246528,21056.9,77.7958,2466.93,1906.93,3843.39,12629,,,,,,77.7958
1984,745.09,15.5901,2208.63,2036.14,3809.51,12630,,,,,,15.5901
1536,724.004,14.3152,2748.96,2228.6,3804.93,12631,,,,,,14.3152
66176,8226.27,50.1842,3590.43,2221.99,3834.36,12632,,,,,,50.1842
2624,882.295,17.1128,2840.61,3739.88,3809.37,12633,,,,,,17.1128
1536,695.169,14.3152,3092.46,3767.1,3807.93,12634,,,,,,14.3152
4864,1364.57,21.0216,2734.54,3814.26,3811.72,12635,,,,,,21.0216
40384,6265.16,42.5667,2536,3827.9,3826.49,12636,,,,,,42.5667
351872,27176.1,87.5915,3302.37,3835.85,3853.61,12637,,,,,,87.5915
117824,11950.7,60.8245,2570.73,3951.27,3832.59,12638,,,,,,60.8245
2880,944.859,17.6522,3589.09,4232.79,3808,12639,,,,,,17.6522
1728,667.495,14.8884,3976.44,4250.95,3810.34,12640,,,,,,14.8884
4352,1388.05,20.2565,2947.31,4254.57,3815.93,12641,,,,,,20.2565
1472,727.94,14.1136,3516.7,4315.62,3808.5,12642,,,,,,14.1136
2048,750.528,15.7559,3178.96,1426.48,3813.68,12643,,,,,,15.7559
3648,1112.9,19.0994,2852.92,1475.31,3813.88,12644,,,,,,19.0994
1472,594.889,14.1136,2278.78,1482.75,3814.41,12645,,,,,,14.1136
13440,2757.52,29.4985,2238.88,1510.42,3821.03,12646,,,,,,29.4985
1664,717.361,14.7023,2877.88,1584.64,3812.32,12647,,,,,,14.7023
1408,592.288,13.906,3470.23,1693.65,3813.3,12648,,,,,,13.906
2496,865.093,16.8299,2888.29,1797.26,3813.7,12649,,,,,,16.8299
2496,846.714,16.8299,2265.62,1893.87,3812.78,12650,,,,,,16.8299
